Plant,PlantProductMesh,element_code,PeriodKey,Rate,Qty
EUF,NRTKSLD35,Other,2026-09,0.0,0.0
EUF,NRTKSLD35,Other,2026-10,0.01,300.0
EUF,NRTKSLD35,Other,2026-11,0.0,0.0
EUF,NRTKSLD35,Other,2026-12,0.0,0.0
EUF,NRTKSLD35,Production Labor,2025-11,0.0,0.0
EUF,NRTKSLD35,Production Labor,2025-12,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-01,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-02,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-03,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-04,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-05,0.075,300.0
EUF,NRTKSLD35,Production Labor,2026-06,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-07,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-08,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-09,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-10,0.0938,300.0
EUF,NRTKSLD35,Production Labor,2026-11,0.0,0.0
EUF,NRTKSLD35,Production Labor,2026-12,0.0,0.0
EUF,NRTKSLD35,R&M,2025-11,0.0,0.0
EUF,NRTKSLD35,R&M,2025-12,0.0,0.0
EUF,NRTKSLD35,R&M,2026-01,0.0,0.0
EUF,NRTKSLD35,R&M,2026-02,0.0,0.0
EUF,NRTKSLD35,R&M,2026-03,0.0,0.0
EUF,NRTKSLD35,R&M,2026-04,0.0,0.0
EUF,NRTKSLD35,R&M,2026-05,0.035,300.0
EUF,NRTKSLD35,R&M,2026-06,0.0,0.0
EUF,NRTKSLD35,R&M,2026-07,0.0,0.0
EUF,NRTKSLD35,R&M,2026-08,0.0,0.0
EUF,NRTKSLD35,R&M,2026-09,0.0,0.0
EUF,NRTKSLD35,R&M,2026-10,0.035,300.0
EUF,NRTKSLD35,R&M,2026-11,0.0,0.0
EUF,NRTKSLD35,R&M,2026-12,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2025-11,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2025-12,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-01,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-02,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-03,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-04,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-05,0.0217,300.0
EUF,NRTKSLD35,R&M Labor,2026-06,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-07,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-08,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-09,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-10,0.0272,300.0
EUF,NRTKSLD35,R&M Labor,2026-11,0.0,0.0
EUF,NRTKSLD35,R&M Labor,2026-12,0.0,0.0
EUF,NRTKSLD35,Supervision,2025-11,0.0,0.0
EUF,NRTKSLD35,Supervision,2025-12,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-01,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-02,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-03,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-04,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-05,0.0,300.0
EUF,NRTKSLD35,Supervision,2026-06,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-07,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-08,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-09,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-10,0.0,300.0
EUF,NRTKSLD35,Supervision,2026-11,0.0,0.0
EUF,NRTKSLD35,Supervision,2026-12,0.0,0.0
MCI,NanoExpress,Depreciation,2025-11,0.0,0.0
MCI,NanoExpress,Depreciation,2025-12,0.0,0.0
MCI,NanoExpress,Depreciation,2026-01,0.0,0.0
MCI,NanoExpress,Depreciation,2026-02,0.0,0.0
MCI,NanoExpress,Depreciation,2026-03,0.0,0.0
MCI,NanoExpress,Depreciation,2026-04,0.0,0.0
MCI,NanoExpress,Depreciation,2026-05,0.0,0.0
MCI,NanoExpress,Depreciation,2026-06,0.0,0.0
MCI,NanoExpress,Depreciation,2026-07,0.0,0.0
MCI,NanoExpress,Depreciation,2026-08,0.0,0.0
MCI,NanoExpress,Depreciation,2026-09,0.0,0.0
MCI,NanoExpress,Depreciation,2026-10,0.0,0.0
MCI,NanoExpress,Depreciation,2026-11,0.0,0.0
MCI,NanoExpress,Depreciation,2026-12,0.0,0.0
MCI,NanoExpress,Electricity,2025-11,0.0,0.0
MCI,NanoExpress,Electricity,2025-12,0.0,0.0
MCI,NanoExpress,Electricity,2026-01,0.0,0.0
MCI,NanoExpress,Electricity,2026-02,0.0,0.0
MCI,NanoExpress,Electricity,2026-03,0.0,0.0
MCI,NanoExpress,Electricity,2026-04,0.0,0.0
MCI,NanoExpress,Electricity,2026-05,0.0,0.0
MCI,NanoExpress,Electricity,2026-06,0.0,0.0
MCI,NanoExpress,Electricity,2026-07,0.0,0.0
MCI,NanoExpress,Electricity,2026-08,0.0,0.0
MCI,NanoExpress,Electricity,2026-09,0.0,0.0
MCI,NanoExpress,Electricity,2026-10,0.0,0.0
MCI,NanoExpress,Electricity,2026-11,0.0,0.0
MCI,NanoExpress,Electricity,2026-12,0.0,0.0
MCI,NanoExpress,Gas,2025-11,0.0,0.0
MCI,NanoExpress,Gas,2025-12,0.0,0.0
MCI,NanoExpress,Gas,2026-01,0.0,0.0
MCI,NanoExpress,Gas,2026-02,0.0,0.0
MCI,NanoExpress,Gas,2026-03,0.0,0.0
MCI,NanoExpress,Gas,2026-04,0.0,0.0
MCI,NanoExpress,Gas,2026-05,0.0,0.0
MCI,NanoExpress,Gas,2026-06,0.0,0.0
MCI,NanoExpress,Gas,2026-07,0.0,0.0
MCI,NanoExpress,Gas,2026-08,0.0,0.0
MCI,NanoExpress,Gas,2026-09,0.0,0.0
MCI,NanoExpress,Gas,2026-10,0.0,0.0
MCI,NanoExpress,Gas,2026-11,0.0,0.0
MCI,NanoExpress,Gas,2026-12,0.0,0.0
MCI,NanoExpress,Indirect Labor,2025-11,0.0,0.0
MCI,NanoExpress,Indirect Labor,2025-12,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-01,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-02,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-03,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-04,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-05,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-06,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-07,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-08,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-09,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-10,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-11,0.0,0.0
MCI,NanoExpress,Indirect Labor,2026-12,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2025-11,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2025-12,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-01,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-02,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-03,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-04,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-05,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-06,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-07,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-08,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-09,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-10,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-11,0.0,0.0
MCI,NanoExpress,Insurance & Taxes,2026-12,0.0,0.0
MCI,NanoExpress,Manufacturing,2025-11,0.0,0.0
MCI,NanoExpress,Manufacturing,2025-12,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-01,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-02,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-03,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-04,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-05,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-06,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-07,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-08,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-09,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-10,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-11,0.0,0.0
MCI,NanoExpress,Manufacturing,2026-12,0.0,0.0
MCI,NanoExpress,Materials,2025-11,0.0,0.0
MCI,NanoExpress,Materials,2025-12,0.0,0.0
MCI,NanoExpress,Materials,2026-01,0.0,0.0
MCI,NanoExpress,Materials,2026-02,0.0,0.0
MCI,NanoExpress,Materials,2026-03,0.0,0.0
MCI,NanoExpress,Materials,2026-04,0.0,0.0
MCI,NanoExpress,Materials,2026-05,0.0,0.0
MCI,NanoExpress,Materials,2026-06,0.0,0.0
MCI,NanoExpress,Materials,2026-07,0.0,0.0
MCI,NanoExpress,Materials,2026-08,0.0,0.0
MCI,NanoExpress,Materials,2026-09,0.0,0.0
MCI,NanoExpress,Materials,2026-10,0.0,0.0
MCI,NanoExpress,Materials,2026-11,0.0,0.0
MCI,NanoExpress,Materials,2026-12,0.0,0.0
MCI,NanoExpress,Other,2025-11,0.0,0.0
MCI,NanoExpress,Other,2025-12,0.0,0.0
MCI,NanoExpress,Other,2026-01,0.0,0.0
MCI,NanoExpress,Other,2026-02,0.0,0.0
MCI,NanoExpress,Other,2026-03,0.0,0.0
MCI,NanoExpress,Other,2026-04,0.0,0.0
MCI,NanoExpress,Other,2026-05,0.0,0.0
MCI,NanoExpress,Other,2026-06,0.0,0.0
MCI,NanoExpress,Other,2026-07,0.0,0.0
MCI,NanoExpress,Other,2026-08,0.0,0.0
MCI,NanoExpress,Other,2026-09,0.0,0.0
MCI,NanoExpress,Other,2026-10,0.0,0.0
MCI,NanoExpress,Other,2026-11,0.0,0.0
MCI,NanoExpress,Other,2026-12,0.0,0.0
MCI,NanoExpress,Production Labor,2025-11,0.0,0.0
MCI,NanoExpress,Production Labor,2025-12,0.0,0.0
MCI,NanoExpress,Production Labor,2026-01,0.0,0.0
MCI,NanoExpress,Production Labor,2026-02,0.0,0.0
MCI,NanoExpress,Production Labor,2026-03,0.0,0.0
MCI,NanoExpress,Production Labor,2026-04,0.0,0.0
MCI,NanoExpress,Production Labor,2026-05,0.0,0.0
MCI,NanoExpress,Production Labor,2026-06,0.0,0.0
MCI,NanoExpress,Production Labor,2026-07,0.0,0.0
MCI,NanoExpress,Production Labor,2026-08,0.0,0.0
MCI,NanoExpress,Production Labor,2026-09,0.0,0.0
MCI,NanoExpress,Production Labor,2026-10,0.0,0.0
MCI,NanoExpress,Production Labor,2026-11,0.0,0.0
MCI,NanoExpress,Production Labor,2026-12,0.0,0.0
MCI,NanoExpress,R&M,2025-11,0.0,0.0
MCI,NanoExpress,R&M,2025-12,0.0,0.0
MCI,NanoExpress,R&M,2026-01,0.0,0.0
MCI,NanoExpress,R&M,2026-02,0.0,0.0
MCI,NanoExpress,R&M,2026-03,0.0,0.0
MCI,NanoExpress,R&M,2026-04,0.0,0.0
MCI,NanoExpress,R&M,2026-05,0.0,0.0
MCI,NanoExpress,R&M,2026-06,0.0,0.0
MCI,NanoExpress,R&M,2026-07,0.0,0.0
MCI,NanoExpress,R&M,2026-08,0.0,0.0
MCI,NanoExpress,R&M,2026-09,0.0,0.0
MCI,NanoExpress,R&M,2026-10,0.0,0.0
MCI,NanoExpress,R&M,2026-11,0.0,0.0
MCI,NanoExpress,R&M,2026-12,0.0,0.0
MCI,NanoExpress,R&M Labor,2025-11,0.0,0.0
MCI,NanoExpress,R&M Labor,2025-12,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-01,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-02,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-03,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-04,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-05,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-06,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-07,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-08,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-09,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-10,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-11,0.0,0.0
MCI,NanoExpress,R&M Labor,2026-12,0.0,0.0
MCI,NanoExpress,Supervision,2025-11,0.0,0.0
MCI,NanoExpress,Supervision,2025-12,0.0,0.0
MCI,NanoExpress,Supervision,2026-01,0.0,0.0
MCI,NanoExpress,Supervision,2026-02,0.0,0.0
MCI,NanoExpress,Supervision,2026-03,0.0,0.0
MCI,NanoExpress,Supervision,2026-04,0.0,0.0
MCI,NanoExpress,Supervision,2026-05,0.0,0.0
MCI,NanoExpress,Supervision,2026-06,0.0,0.0
MCI,NanoExpress,Supervision,2026-07,0.0,0.0
MCI,NanoExpress,Supervision,2026-08,0.0,0.0
MCI,NanoExpress,Supervision,2026-09,0.0,0.0
MCI,NanoExpress,Supervision,2026-10,0.0,0.0
MCI,NanoExpress,Supervision,2026-11,0.0,0.0
MCI,NanoExpress,Supervision,2026-12,0.0,0.0
NI,RC ACHT,Depreciation,2026-01,0.0,0.0
NI,RC ACHT,Depreciation,2026-02,0.0062,80.0
NI,RC ACHT,Depreciation,2026-03,0.0,0.0
NI,RC ACHT,Depreciation,2026-04,0.0,0.0
NI,RC ACHT,Depreciation,2026-05,0.0143,80.0
NI,RC ACHT,Depreciation,2026-06,0.0,0.0
NI,RC ACHT,Depreciation,2026-07,0.0139,80.0
NI,RC ACHT,Depreciation,2026-08,0.0,0.0
NI,RC ACHT,Depreciation,2026-09,0.0,0.0
NI,RC ACHT,Depreciation,2026-10,0.0,0.0
NI,RC ACHT,Depreciation,2026-11,0.0,0.0
NI,RC ACHT,Depreciation,2026-12,0.0,0.0
NI,RC ACHT,Electricity,2026-01,0.0,0.0
NI,RC ACHT,Electricity,2026-02,0.0101,80.0
NI,RC ACHT,Electricity,2026-03,0.0,0.0
NI,RC ACHT,Electricity,2026-04,0.0,0.0
NI,RC ACHT,Electricity,2026-05,0.0101,80.0
NI,RC ACHT,Electricity,2026-06,0.0,0.0
NI,RC ACHT,Electricity,2026-07,0.0101,80.0
NI,RC ACHT,Electricity,2026-08,0.0,0.0
NI,RC ACHT,Electricity,2026-09,0.0,0.0
NI,RC ACHT,Electricity,2026-10,0.0,0.0
NI,RC ACHT,Electricity,2026-11,0.0,0.0
NI,RC ACHT,Electricity,2026-12,0.0,0.0
NI,RC ACHT,Gas,2026-01,0.0,0.0
NI,RC ACHT,Gas,2026-02,0.0038,80.0
NI,RC ACHT,Gas,2026-03,0.0,0.0
NI,RC ACHT,Gas,2026-04,0.0,0.0
NI,RC ACHT,Gas,2026-05,0.0038,80.0
NI,RC ACHT,Gas,2026-06,0.0,0.0
NI,RC ACHT,Gas,2026-07,0.0038,80.0
NI,RC ACHT,Gas,2026-08,0.0,0.0
NI,RC ACHT,Gas,2026-09,0.0,0.0
NI,RC ACHT,Gas,2026-10,0.0,0.0
NI,RC ACHT,Gas,2026-11,0.0,0.0
NI,RC ACHT,Gas,2026-12,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-01,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-02,0.0263,80.0
NI,RC ACHT,Indirect Labor,2026-03,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-04,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-05,0.0485,80.0
NI,RC ACHT,Indirect Labor,2026-06,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-07,0.0551,80.0
NI,RC ACHT,Indirect Labor,2026-08,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-09,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-10,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-11,0.0,0.0
NI,RC ACHT,Indirect Labor,2026-12,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-01,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-02,0.0119,80.0
NI,RC ACHT,Insurance & Taxes,2026-03,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-04,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-05,0.0276,80.0
NI,RC ACHT,Insurance & Taxes,2026-06,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-07,0.0268,80.0
NI,RC ACHT,Insurance & Taxes,2026-08,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-09,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-10,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-11,0.0,0.0
NI,RC ACHT,Insurance & Taxes,2026-12,0.0,0.0
NI,RC ACHT,Manuf.,2026-01,0.0,0.0
NI,RC ACHT,Manuf.,2026-02,0.0006,80.0
NI,RC ACHT,Manuf.,2026-03,0.0,0.0
NI,RC ACHT,Manuf.,2026-04,0.0,0.0
NI,RC ACHT,Manuf.,2026-05,0.0014,80.0
NI,RC ACHT,Manuf.,2026-06,0.0,0.0
NI,RC ACHT,Manuf.,2026-07,0.0013,80.0
NI,RC ACHT,Manuf.,2026-08,0.0,0.0
NI,RC ACHT,Manuf.,2026-09,0.0,0.0
NI,RC ACHT,Manuf.,2026-10,0.0,0.0
NI,RC ACHT,Manuf.,2026-11,0.0,0.0
NI,RC ACHT,Manuf.,2026-12,0.0,0.0
NI,RC ACHT,Materials,2026-01,0.0,0.0
NI,RC ACHT,Materials,2026-02,0.7342,79.999999992
NI,RC ACHT,Materials,2026-03,0.0,0.0
NI,RC ACHT,Materials,2026-04,0.0,0.0
NI,RC ACHT,Materials,2026-05,0.7342,79.999999992
NI,RC ACHT,Materials,2026-06,0.0,0.0
NI,RC ACHT,Materials,2026-07,0.7342,79.999999992
NI,RC ACHT,Materials,2026-08,0.0,0.0
NI,RC ACHT,Materials,2026-09,0.0,0.0
NI,RC ACHT,Materials,2026-10,0.0,0.0
NI,RC ACHT,Materials,2026-11,0.0,0.0
NI,RC ACHT,Materials,2026-12,0.0,0.0
NI,RC ACHT,Other,2026-01,0.0,0.0
NI,RC ACHT,Other,2026-02,0.0105,80.0
NI,RC ACHT,Other,2026-03,0.0,0.0
NI,RC ACHT,Other,2026-04,0.0,0.0
NI,RC ACHT,Other,2026-05,0.0243,80.0
NI,RC ACHT,Other,2026-06,0.0,0.0
NI,RC ACHT,Other,2026-07,0.0236,80.0
NI,RC ACHT,Other,2026-08,0.0,0.0
NI,RC ACHT,Other,2026-09,0.0,0.0
NI,RC ACHT,Other,2026-10,0.0,0.0
NI,RC ACHT,Other,2026-11,0.0,0.0
NI,RC ACHT,Other,2026-12,0.0,0.0
NI,RC ACHT,Production Labor,2026-01,0.0,0.0
NI,RC ACHT,Production Labor,2026-02,0.0815,80.0
NI,RC ACHT,Production Labor,2026-03,0.0,0.0
NI,RC ACHT,Production Labor,2026-04,0.0,0.0
NI,RC ACHT,Production Labor,2026-05,0.1504,80.0
NI,RC ACHT,Production Labor,2026-06,0.0,0.0
NI,RC ACHT,Production Labor,2026-07,0.1707,80.0
NI,RC ACHT,Production Labor,2026-08,0.0,0.0
NI,RC ACHT,Production Labor,2026-09,0.0,0.0
NI,RC ACHT,Production Labor,2026-10,0.0,0.0
NI,RC ACHT,Production Labor,2026-11,0.0,0.0
NI,RC ACHT,Production Labor,2026-12,0.0,0.0
NI,RC ACHT,R&M,2026-01,0.0,0.0
NI,RC ACHT,R&M,2026-02,0.0027,80.0
NI,RC ACHT,R&M,2026-03,0.0,0.0
NI,RC ACHT,R&M,2026-04,0.0,0.0
NI,RC ACHT,R&M,2026-05,0.0062,80.0
NI,RC ACHT,R&M,2026-06,0.0,0.0
NI,RC ACHT,R&M,2026-07,0.0061,80.0
NI,RC ACHT,R&M,2026-08,0.0,0.0
NI,RC ACHT,R&M,2026-09,0.0,0.0
NI,RC ACHT,R&M,2026-10,0.0,0.0
NI,RC ACHT,R&M,2026-11,0.0,0.0
NI,RC ACHT,R&M,2026-12,0.0,0.0
NI,RC ACHT,R&M Labor,2026-01,0.0,0.0
NI,RC ACHT,R&M Labor,2026-02,0.0159,80.0
NI,RC ACHT,R&M Labor,2026-03,0.0,0.0
NI,RC ACHT,R&M Labor,2026-04,0.0,0.0
NI,RC ACHT,R&M Labor,2026-05,0.0293,80.0
NI,RC ACHT,R&M Labor,2026-06,0.0,0.0
NI,RC ACHT,R&M Labor,2026-07,0.0332,80.0
NI,RC ACHT,R&M Labor,2026-08,0.0,0.0
NI,RC ACHT,R&M Labor,2026-09,0.0,0.0
NI,RC ACHT,R&M Labor,2026-10,0.0,0.0
NI,RC ACHT,R&M Labor,2026-11,0.0,0.0
NI,RC ACHT,R&M Labor,2026-12,0.0,0.0
NI,RC ACHT,Supervision,2026-01,0.0,0.0
NI,RC ACHT,Supervision,2026-02,0.0,80.0
NI,RC ACHT,Supervision,2026-03,0.0,0.0
NI,RC ACHT,Supervision,2026-04,0.0,0.0
NI,RC ACHT,Supervision,2026-05,0.0,80.0
NI,RC ACHT,Supervision,2026-06,0.0,0.0
NI,RC ACHT,Supervision,2026-07,0.0,80.0
NI,RC ACHT,Supervision,2026-09,0.0,0.0
NI,RC ACHT,Supervision,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-05,0.0143,160.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-11,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Depreciation,2026-12,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-05,0.0219,160.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-11,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Electricity,2026-12,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-05,0.0015,160.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-11,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Gas,2026-12,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-05,0.0255,160.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-11,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Indirect Labor,2026-12,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-05,0.0276,160.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-10,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-11,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Insurance & Taxes,2026-12,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-01,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-02,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-03,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-04,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-05,0.0014,160.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-06,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-07,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-08,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-09,0.0,0.0
NI,RPM LITE / NEUTRAPROP LWC,Manuf.,2026-10,0.0,0.0
